iterations;min;mean;max
1;0.4961986480668169;0.5262548106699194;0.5730726546422689
11;0.5189299959535153;0.5296731439012605;0.5418193746570712
21;0.5218754590114792;0.5297887232263367;0.5376783700009388
31;0.5212498940323808;0.5276850397673787;0.5398714855386598
41;0.5177746294962675;0.5274130846171128;0.5331281584003233
51;0.5196867409158837;0.5277540487636492;0.5361569815346768
61;0.5192373568309819;0.5261045043039413;0.531192117117656
71;0.5192809429979404;0.5275535416620564;0.5359579560087253
81;0.5199073713656641;0.5269229817028318;0.5358616247598054
91;0.5162566331521583;0.5254684900939566;0.5361942979264975
101;0.5191207014212031;0.5262900835787633;0.5352956258005691
111;0.5151649937709853;0.5254152499583542;0.5311288261509662
121;0.5202671770482712;0.5268209477981769;0.5381647729833178
131;0.5189390826425184;0.5253881238260677;0.5347226883614928
141;0.5165934656777851;0.524618831088153;0.5351888257001628
151;0.5178911731668767;0.5249536884186511;0.5303309784280825
161;0.5138257992788102;0.5250569798412319;0.5332067368152728
171;0.5139955475924046;0.5257285625282143;0.5366715089740501
181;0.5189385140586298;0.5241399624577655;0.5305029588642993
191;0.5155470799856603;0.5238090662235766;0.5333676407008936
201;0.5145037935881229;0.5228303620880398;0.5315438339800904
211;0.5125348482408741;0.5241266347490758;0.5341142001031065
221;0.5175186098525792;0.52508267310485;0.5346245320156595
231;0.5175904215871184;0.5236662336048024;0.5325158907942954
241;0.5137084173656321;0.5234562176146633;0.5300932271606139
251;0.5148328362462591;0.5244419877796391;0.5310794591485504
261;0.516600500179731;0.5227806594535225;0.5296228955999375
271;0.5126121223200781;0.5220505649355178;0.5349205738017477
281;0.5144338509350694;0.5231935832181613;0.5275862729883382
291;0.5139943331682556;0.5206547426579162;0.5311510796405813
301;0.5195116550474788;0.5228733623330395;0.5288803626631129
