iterations;min;mean;max
1;0.0;0.4002189470756809;1.3346107988717753
21;0.0;0.2671622093319893;1.3371204741795857
41;0.0;0.5994669698675474;1.999302929242452
61;0.0;0.6666084620157877;2.0001386260986327
81;0.0;0.733338371316592;2.6680619684855142
101;0.0;0.06650724633534749;0.6650724633534749
121;0.0;0.4666140667200088;1.3294107989470163
141;0.0;0.267012966632843;0.6685927708943685
161;0.0;0.2659877087275187;0.6660346094767252
181;0.0;0.5329910256067911;1.9988480695088704
201;0.0;0.6668704766432445;1.339958642323812
221;0.0;0.46603902260462443;1.3322916682561239
241;0.0;0.6002060993512471;1.9998099708557129
261;0.0;0.8004653935432435;2.668345464070638
281;0.0;0.3996952726046244;1.334028687477112
301;0.0;1.000103218237559;4.00447675704956
321;0.0;1.000469684759776;2.002514737447103
341;0.0;0.33315955257415775;1.3341314284006756
361;0.0;0.4662823233604431;0.6684755293528238
381;0.0;0.6670082480112713;1.3348856194814047
401;0.0;0.9997972033818563;2.6651556142171224
