iterations;min;mean;max
1;0.6922741345341964;0.7281975912374519;0.7641210479407075
1001;0.7407267027792891;0.7464355205205502;0.7521443382618112
2001;0.7442031264423868;0.7487869313704847;0.7533707362985825
