iterations;min;mean;max
1;0.0;0.19990699731041484;1.3321055767664802
21;0.0;0.4673913317720094;1.3383703764279684
41;0.0;0.20031101044019062;0.6686593302090963
61;0.0;0.533275540570418;1.3349072229862213
81;0.0;0.4664347163041433;1.3297952270507813
101;0.0;0.33301973406473795;1.3332865142822266
121;0.0;0.6666904873053233;1.996422610282898
141;0.0;0.4667023792465527;2.0026481026411056
161;0.0;0.4006191040674845;0.6695184834798177
181;0.0;0.26651993719736733;1.3326372464497884
201;0.0;0.7329955984751383;1.3328300031026203
221;0.0;0.2663112079699834;0.6687830372651418
241;0.0;0.33378331565856934;1.3351998647054037
261;0.0;0.2003097546895345;1.3385366566975911
281;0.0;0.6664924046198527;1.999861691792806
301;0.0;0.33368665504455564;0.6702050240834554
321;0.0;0.39989871724446613;1.3347129567464193
341;0.0;0.5334624133110046;1.3331397692362468
361;0.0;0.33310498658816023;1.3297211329142253
381;0.0;0.33369619528452554;1.3315635299682618
401;0.0;0.1998215840657552;1.3328243255615235
