iterations;min;mean;max
1;0.05064503822755449;0.055549738856304265;0.060541984018383885
21;0.0554159574121123;0.05674698470358345;0.059276725971514094
41;0.05668855850384359;0.057413013505820676;0.05891182879415285
61;0.05573411268129192;0.057271847322117944;0.058305565948484996
81;0.056343297618158567;0.057685218831443195;0.05919135765613593
101;0.05678728637105398;0.05766651650926009;0.05854909133540123
121;0.056487059721114924;0.05734335319622258;0.058298685404969755
141;0.05694110381913045;0.05760779112825519;0.05836238189880202
161;0.05722172345423297;0.057689854054984856;0.05886897322378432
181;0.056702229597356296;0.05758062793057593;0.058557547930940146
201;0.05677552542209848;0.05750235329229024;0.05819795362580089
221;0.056566584568076284;0.05741505580597206;0.05793539169376463
241;0.057124715777087394;0.05780887327548371;0.058797245618178
261;0.0571491350740163;0.057671311952595936;0.0580436604347186
281;0.05716582405689952;0.05784779012524623;0.05830122362319297
301;0.05714373533031161;0.057743187024069685;0.058442574554330266
321;0.056607330174266224;0.05770925303137804;0.058307059762220184
341;0.056855709000507806;0.05746713738026136;0.05826228336082307
361;0.057514708239961514;0.05782395640646078;0.058125870183010145
381;0.0570915814185281;0.057601561338585475;0.058538724421764145
401;0.057035659544574714;0.057779636055557713;0.05862588517173576
