iterations;min;mean;max
1;0.9577371900860948;1.2570243393487095;1.5085169461785177
11;1.088072439064525;1.2364804018745794;1.5079988529638844
21;1.013636224101213;1.2077893286420074;1.3726556545853037
31;1.102930087810785;1.2243954109042927;1.427261365332848
41;1.018785741498634;1.218231163164467;1.451273902357921
51;1.0765242948274314;1.2322002524555562;1.3909521436143424
61;1.0980346514580843;1.2551003170307617;1.4319013074623939
71;1.0441126175942146;1.2312375608039985;1.6571195643161698
81;1.0196326551967037;1.1789124058059108;1.3606779934303397
91;1.0506547751549284;1.230898990415106;1.5058803036506254
101;0.951368090352471;1.2697050879503637;1.5047067269523358
111;0.9924399319488112;1.24056770547299;1.5129791450977899
121;0.9989307887232484;1.2247075207416294;1.5057814949203987
131;0.9751207020662443;1.257204772851813;1.6308358283908286
141;1.0235736466787357;1.2745409755981234;1.5439168011352251
151;1.055891628620787;1.2627316557685504;1.5019528914201854
161;1.025135409250429;1.284533990494935;1.6366214756794348
171;1.0223128752722572;1.2050324130884684;1.4304927010047988
181;1.055389223008638;1.236173344822652;1.4131528181546529
191;1.1283888482250786;1.2991217668844837;1.5664272552879805
201;1.0405039510279113;1.2320553406181525;1.4552571711989617
211;0.9802303451479732;1.273730273775338;1.5057919203973782
221;1.0748937161230985;1.2642935503427022;1.429803124218133
231;1.1283139985787023;1.2421834635738036;1.4361960588197966
241;1.0479272579479444;1.2745790946471183;1.5845131702043491
251;1.058875842509606;1.2158823728160049;1.4159937144202952
261;1.1361499534411377;1.27730319071538;1.4306999410719063
271;1.1170387026231716;1.229161049150875;1.412542677440345
281;1.0242203924306175;1.2405830740345496;1.4144995327742897
291;1.0242011788324756;1.2092960880079098;1.3661888252210392
301;1.0608514001293186;1.2520332718775986;1.5122462065013866
