iterations;min;mean;max
1;0.46213564532348983;0.5430208880976362;0.6481607680789895
11;0.5046933818259038;0.5327273101361011;0.5488986778599199
21;0.517549285601899;0.5369846354561025;0.5547789337111797
31;0.5257054218516038;0.537627329493956;0.5530575050729807
41;0.5226939409096792;0.534596088584922;0.543826738286449
51;0.5234317519920536;0.5355076324304355;0.550797863270174
61;0.5262354320031594;0.5357035243018878;0.5495285401885326
71;0.525536439777486;0.5369777833169784;0.5494954228629887
81;0.530069091721599;0.5390035722186362;0.5481663608361406
91;0.5219713048458818;0.5368244685363106;0.5463958432535695
101;0.524037638626947;0.5371887999917732;0.5482358361023095
111;0.5255969925721051;0.5382218404477618;0.5515211563055412
121;0.5277511003616517;0.5403628055775167;0.5505858872909981
131;0.5281651935980873;0.5384947620331202;0.5500021788623813
141;0.5279637650910796;0.5386823005253827;0.5556840241094976
151;0.5309096266644707;0.5392615453740929;0.5514347194666158
161;0.5276134906586453;0.5401955147778171;0.5606886388837057
171;0.5273827356807137;0.5410858764655683;0.5503944720723372
181;0.5316492578129549;0.5422925678085981;0.5589478944341851
191;0.5266153626884719;0.5394783331738935;0.5469036418929009
201;0.5276981090873569;0.5386480485762055;0.5459775040605117
211;0.5295545705564573;0.5376523226811996;0.5512030422460983
221;0.5236442883056766;0.5364518765523935;0.5476702924386685
231;0.5287882509569835;0.5426584611333377;0.5572920533920822
241;0.5323117159823352;0.5387190484409683;0.5489427300219496
251;0.5299991494146823;0.5396689907586366;0.5575625752822246
261;0.5266824246629511;0.5392743209406626;0.5560425379316472
271;0.5309072775509394;0.5426963654617808;0.5570738644295737
281;0.5322742011535231;0.5396001130873191;0.5572267153907782
291;0.5314311243820609;0.5404266959630967;0.5493961502882285
301;0.5337936353096491;0.5436281540693011;0.5595126826269585
