iterations;min;mean;max
1;0.4631097277319257;0.4885009701693267;0.5208390086396247
11;0.4746896133819999;0.4900427177568803;0.5023512005084446
21;0.4837057078829646;0.4918399647395919;0.49693146700022695
31;0.48343720770121995;0.49194660908538107;0.5006395759282727
41;0.4859647879139188;0.4905663917588637;0.5000931726277379
51;0.48312676872382154;0.49062077420719047;0.49973016769707285
61;0.4846215106917956;0.4915298108466616;0.4986096132855935
71;0.48412373654724206;0.4913832978738951;0.5026741052969729
81;0.48494210724141845;0.4894601916061297;0.49434835285437134
91;0.4839986816608263;0.4892623423056923;0.4939539900112326
101;0.48095426685427356;0.49007301289585137;0.49878296913987474
111;0.4860918739668957;0.49076519475822333;0.49858007174939145
121;0.48616833418888444;0.49182561456975415;0.5010932161310988
131;0.4835463329279392;0.49198868458714984;0.5009754972054008
141;0.48225190140345964;0.489525850602499;0.49452709047530063
151;0.4829729784761905;0.48980238342511573;0.4960509984852518
161;0.48561621016009643;0.49205187921520366;0.4996307769038902
171;0.48331372943925405;0.4902424750517527;0.49824451963702987
181;0.48086324487365184;0.4899370630365735;0.4978593648642645
191;0.48364764396172955;0.49094205444211514;0.4971940302822838
201;0.48595998590658895;0.49247624742125967;0.4985215769468135
211;0.4831139273795202;0.48938681378187665;0.49374724956899374
221;0.4815061801567949;0.4909774719293538;0.5009545988657929
231;0.48380182225129725;0.4911026518088941;0.49996245954920304
241;0.48252731738278437;0.4918132700536634;0.49991887469937185
251;0.4836907008124694;0.4901845844384187;0.49756866546910034
261;0.4811580067310744;0.4908776601485375;0.4987114236710191
271;0.48273672239268367;0.4894757836128358;0.49823127106980103
281;0.48460462649605296;0.490065758795195;0.49543840976418796
291;0.4829206706228525;0.4906469603438758;0.49935947882152254
301;0.48370461136379916;0.490268544913412;0.5010855786800753
