iterations;min;mean;max
1;0.054260462772039726;0.05791558592100739;0.06259349870851591
21;0.05674409196651082;0.0572653057474623;0.05764843853963938
41;0.05625989428011595;0.05780915819172894;0.05896458917603713
61;0.05728854003648686;0.058066880597772076;0.058853994002742716
81;0.05744491155874124;0.058105035132503036;0.05885105037573058
101;0.05827031918470912;0.0587388520360141;0.05932006867640353
121;0.05801706760301982;0.058577790370957075;0.05908316678202796
141;0.05829068373720891;0.059043009797079916;0.06029301943070585
161;0.05875274787423703;0.05926937440198539;0.05969806309076116
181;0.05881779672636918;0.05933640595200975;0.05982300939297209
201;0.05970282423874355;0.06012203700282106;0.060575360992244566
221;0.05980494413327966;0.06035769354801026;0.06074534590397011
241;0.059571930322979604;0.060378053036917775;0.06134701477417259
261;0.05988984514079168;0.060687279087750234;0.061536962178337075
281;0.059759086638672305;0.06072074086086696;0.06139757610316433
301;0.0602364931242253;0.06068633102897301;0.06139112553404137
321;0.06016310893656727;0.060931099287409626;0.06163697721180515
341;0.0604533406327069;0.06136589417556063;0.06242299725590849
361;0.06006056495235591;0.061519770032328856;0.06268753234641128
381;0.06071588831932768;0.06162429207986962;0.06247534168857211
401;0.06047611350535454;0.06162774079878619;0.0624860918793988
