iterations;min;mean;max
1;0.25333333333333335;0.3666666666666666;0.4533333333333333
21;0.0;0.02;0.04
41;0.0;0.018666666666666668;0.05333333333333334
61;0.0;0.016;0.02666666666666667
81;0.013333333333333334;0.04133333333333333;0.08
101;0.013333333333333334;0.028000000000000004;0.04
121;0.013333333333333334;0.03866666666666667;0.06666666666666667
141;0.0;0.03333333333333333;0.06666666666666667
161;0.0;0.02266666666666667;0.04
181;0.0;0.022666666666666665;0.06666666666666667
201;0.0;0.016;0.05333333333333334
221;0.0;0.004;0.013333333333333334
241;0.0;0.010666666666666668;0.02666666666666667
261;0.0;0.002666666666666667;0.013333333333333334
281;0.0;0.008;0.02666666666666667
301;0.0;0.0013333333333333335;0.013333333333333334
321;0.0;0.002666666666666667;0.02666666666666667
341;0.0;0.005333333333333334;0.013333333333333334
361;0.0;0.002666666666666667;0.02666666666666667
381;0.0;0.0;0.0
401;0.0;0.002666666666666667;0.02666666666666667
